(71, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.14E-3, 1.94E-3, 1.21E-3, 7.54E-4])
(73, 2, 1, 10, [1.66E-5, 0.06, 1.38E-5, 0.02, 1.74E-5, 5.19E-3, 2.52E-5, 1.92E-3, 3.93E-5, 7.31E-4])
(79, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.21E-3, 7.62E-4])
(83, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.21E-3, 7.64E-4])
(89, 2, 1, 10, [3.04E-6, 0.06, 2.54E-6, 0.02, 3.20E-6, 5.20E-3, 4.62E-6, 1.95E-3, 7.21E-6, 7.72E-4])
(97, 2, 1, 10, [7.05E-6, 0.06, 5.87E-6, 0.02, 7.40E-6, 5.20E-3, 1.07E-5, 1.94E-3, 1.67E-5, 7.60E-4])
(101, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.21E-3, 7.62E-4])
(103, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.20E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.72E-4])
(107, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.73E-4])
(109, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.22E-3, 7.66E-4])
(113, 2, 1, 10, [1.48E-6, 0.06, 1.24E-6, 0.02, 1.56E-6, 5.21E-3, 2.25E-6, 1.95E-3, 3.51E-6, 7.77E-4])
(127, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.77E-4])
(131, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.77E-4])
(137, 2, 1, 10, [8.31E-7, 0.06, 6.93E-7, 0.02, 8.73E-7, 5.21E-3, 1.26E-6, 1.95E-3, 1.97E-6, 7.79E-4])
(139, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.78E-4])
(149, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.75E-4])
(151, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.78E-4])
(157, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.76E-4])
(163, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.79E-4])
(167, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.79E-4])
(173, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.15E-3, 1.95E-3, 1.22E-3, 7.78E-4])
(179, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(181, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.78E-4])
(191, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(193, 2, 1, 10, [8.90E-7, 0.06, 7.42E-7, 0.02, 9.34E-7, 5.21E-3, 1.35E-6, 1.95E-3, 2.11E-6, 7.79E-4])
(197, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.79E-4])
(199, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(211, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(223, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(227, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(229, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(233, 2, 1, 10, [1.68E-7, 0.06, 1.40E-7, 0.02, 1.77E-7, 5.21E-3, 2.56E-7, 1.95E-3, 3.99E-7, 7.81E-4])
(239, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(241, 2, 1, 10, [0.35, 0.19, 0.12, 0.08, 0.05, 0.04, 0.03, 0.02, 0.01, 8.59E-3])
(251, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(257, 2, 1, 10, [1.25E-7, 0.06, 1.05E-7, 0.02, 1.32E-7, 5.21E-3, 1.90E-7, 1.95E-3, 2.97E-7, 7.81E-4])
(263, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(269, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(271, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(277, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.80E-4])
(281, 2, 1, 10, [9.59E-8, 0.06, 8.00E-8, 0.02, 1.01E-7, 5.21E-3, 1.46E-7, 1.95E-3, 2.27E-7, 7.81E-4])
