(397, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.09E-5])
(401, 2, 1, 15, [3.30E-8, 0.06, 2.75E-8, 0.02, 3.46E-8, 5.21E-3, 5.01E-8, 1.95E-3, 7.81E-8, 7.81E-4, 1.28E-7, 3.25E-4, 2.16E-7, 1.39E-4, 3.75E-7])
(409, 2, 1, 15, [0.35, 0.19, 0.12, 0.08, 0.05, 0.04, 0.03, 0.02, 0.01, 8.59E-3, 6.03E-3, 4.23E-3, 2.97E-3, 2.09E-3, 1.47E-3])
(419, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.16E-5])
(421, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.11E-5])
(431, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.16E-5])
(433, 2, 1, 15, [7.86E-8, 0.06, 6.55E-8, 0.02, 8.25E-8, 5.21E-3, 1.19E-7, 1.95E-3, 1.86E-7, 7.81E-4, 3.05E-7, 3.25E-4, 5.16E-7, 1.39E-4, 8.94E-7])
(439, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.16E-5])
(443, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.17E-5])
(449, 2, 1, 15, [2.35E-8, 0.06, 1.96E-8, 0.02, 2.47E-8, 5.21E-3, 3.57E-8, 1.95E-3, 5.56E-8, 7.81E-4, 9.11E-8, 3.25E-4, 1.54E-7, 1.39E-4, 2.67E-7])
(457, 2, 1, 15, [6.68E-8, 0.06, 5.57E-8, 0.02, 7.02E-8, 5.21E-3, 1.01E-7, 1.95E-3, 1.58E-7, 7.81E-4, 2.59E-7, 3.25E-4, 4.39E-7, 1.39E-4, 7.60E-7])
(461, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.13E-5])
(463, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.17E-5])
(467, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.17E-5])
(479, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.17E-5])
(487, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
(491, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
(499, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
(503, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
(509, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.15E-5])
(521, 2, 1, 15, [1.50E-8, 0.06, 1.25E-8, 0.02, 1.58E-8, 5.21E-3, 2.28E-8, 1.95E-3, 3.56E-8, 7.81E-4, 5.83E-8, 3.25E-4, 9.86E-8, 1.39E-4, 1.71E-7])
(523, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
